title,url,date
PM Netanyahu Decides to Appoint Former Israel Navy Commander Vice-Admiral (Res.) Eli Sharvit as the Next Director of the ISA,https://www.gov.il/en/pages/spoke-sharvit310325,2025-03-31
PM Netanyahu Meets with Greek Prime Minister Kyriakos Mitsotakis,https://www.gov.il/en/pages/event-greece300325,2025-03-30
PM Netanyahu's Remarks at the Start of the Government Meeting,https://www.gov.il/en/pages/spoke-start300325,2025-03-30
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-cosultation290325,2025-03-29
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-levanon280325,2025-03-28
"PM Netanyahu's keynote speech at ""Ambassadors of Truth"" - the International Conference on Combating Antisemitism",https://www.gov.il/en/pages/event-emet270325,2025-03-27
PM Netanyahu Eulogizes the Late Steff Wertheimer,https://www.gov.il/en/pages/spoke-condolence260325,2025-03-26
PM Netanyahu Speaks with US Secretary of State Marco Rubio,https://www.gov.il/en/pages/spoke-rubio230325,2025-03-23
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-bar210325,2025-03-21
PM Netanyahu's Nowruz Greetings to the Iranian People,https://www.gov.il/en/pages/spoke-iran200325,2025-03-20
PM Netanyahu and his Wife meet with US Senator John Fetterman and his Wife Gisele,https://www.gov.il/en/pages/event-meet190325,2025-03-19
PM Netanyahu Visits Border Police Judea and Samaria District Undercover Unit Base,https://www.gov.il/en/pages/event-visit190325,2025-03-19
Government Approves Prime Minister Netanyahu's Proposed Ministerial Appointments,https://www.gov.il/en/pages/spoke-ministers,
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement180325,2025-03-18
PM Netanyahu Holds Security Assessment,https://www.gov.il/en/pages/spoke-assessments180325,2025-03-18
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-idf180325,2025-03-18
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-discussion150325,2025-03-15
PM's Office Announcement,https://www.gov.il/en/pages/spoke-pm140325,2025-03-14
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-un130325,2025-03-13
Joint Announcement by the PM and the Finance Minister: Government Approves Comprehensive Five-Year Plan for the Socio-Economic Development of the Druze and Circassian Communities,https://www.gov.il/en/pages/spoke-plan090325,2025-03-09
PM Netanyahu and his Wife Sara Meet with Former Hostages Tal and Adi Shoham,https://www.gov.il/en/pages/spoke-meet060325,2025-03-06
"Government to Approve Largest-ever Five-Year Plan for the Druze and Circassian Communities, for 2025-2029; worth NIS 3.9 Billion",https://www.gov.il/en/pages/event-plan040325,2025-03-04
Statement by PM Netanyahu on the Passing of Dr. Dore Gold,https://www.gov.il/en/pages/spoke-gold030325,2025-03-03
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-condolences030325,2025-03-03
PM Netanyahu Speaks with Released Hostage Eli Sharabi,https://www.gov.il/en/pages/spoke-sharabi030325,2025-03-03
PM Netanyahu's Remarks at the Start of the Government Meeting,https://www.gov.il/en/pages/spoke-start020325,2025-03-02
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-parta020325,2025-03-02
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-discussion010325,2025-03-01
הודעת לשכת ראש הממשלה,https://www.gov.il/en/pages/spoke-message010225,2025-02-01
"The Murder of the Bibas Family = Pure Evil by the Hamas Terrorist Organization"" – The National Public Diplomacy Directorate with 1,000 Billboards in a Combined Campaign in Major World Cities",https://www.gov.il/en/pages/spoke-bibas270225,2025-02-27
PM Netanyahu and his wife met with Keith Siegel together with his wife Aviva and their daughter Shir.,https://www.gov.il/en/pages/event-segal270225,2025-02-27
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-condolence270225,2025-02-27
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-hostages270225,2025-02-27
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-abducted260225,2025-02-26
PM Netanyahu Speaks with German Chancellor-designate Friedrich Merz,https://www.gov.il/en/pages/spoke-germany240225,2025-02-24
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-message230225,2025-02-23
"PM Netanyahu Speaks with the Father of Hisham Al-Sayed, who was Released Today from Hamas Captivity",https://www.gov.il/en/pages/spoke-hisham220225,2025-02-22
PM Netanyahu Speaks with Avera Mengistu and his Family,https://www.gov.il/en/pages/spoke-avera220225,2025-02-22
Hisham al-Sayed during the emotional meeting with members of his family at Beilinson Hospital,https://www.gov.il/en/pages/event-hisham220225,2025-02-22
The IDF ceremony upon receiving the coffin of Shiri Bibas,https://www.gov.il/en/pages/spoke-shiri220225,2025-02-22
Eliya Cohen during the emotional reunion with his family,https://www.gov.il/en/pages/spoke-eliya-cohen220225,2025-02-22
Tal Shoham during the emotional reunion with his family and children,https://www.gov.il/en/pages/event-talshoam220225,2025-02-22
Statement by Prime Minister Benjamin Netanyahu,https://www.gov.il/en/pages/spoke-bless220225,2025-02-22
Omer Wenkert during the emotional reunion with his family,https://www.gov.il/en/pages/event-omer-wenkert220225,2025-02-22
Omer Shem Tov during the emotional reunion with his family,https://www.gov.il/en/pages/event-omer-semtov220225,2025-02-22
The citizens of Israel embrace the six returnees who are now back in Israel,https://www.gov.il/en/pages/spoke-return,
Avera Mengistu during the emotional reunion with his family at Ichilov Hospital,https://www.gov.il/en/pages/event-abera220225,2025-02-22
PM Netanyahu at the Tulkarm refugee camp,https://www.gov.il/en/pages/event-tulkarem210225,2025-02-21
PM's Office Announcement,https://www.gov.il/en/pages/spoke-list210225,2025-02-21
PM Netanyahu,https://www.gov.il/en/pages/spoke-bibas210225,2025-02-21
PM's Office Announcement,https://www.gov.il/en/pages/spoke-pmo200225,2025-02-20
PM's Office Announcement,https://www.gov.il/en/pages/spoke-lifshitz200225,2025-02-20
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-back200225,2025-02-20
Prime Minister's Office – Return of Deceased Hostages,https://www.gov.il/en/pages/event-deceased200225,2025-02-20
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-hostages200225,2025-02-20
Prime Minister's Office announcement,https://www.gov.il/en/pages/spoke-list120225,2025-02-12
Statement by Prime Minister Benjamin Netanyahu,https://www.gov.il/en/pages/spoke-statement190225,2025-02-19
PM Netanyahu Meets with US Congressional Delegations,https://www.gov.il/en/pages/event-meeting180225,2025-02-18
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-return180225,2025-02-18
PM Netanyahu Meets with Bipartisan US Senate Delegation,https://www.gov.il/en/pages/event-senators170225,2025-02-17
Excerpts from PM Netanyahu's Remarks to the Conference of Presidents of Major American Jewish Organizations,https://www.gov.il/en/pages/event-conference160225,2025-02-16
PM's Office Announcement,https://www.gov.il/en/pages/spoke-cairo160225,2025-02-16
PM Netanyahu's Remarks at the Start of the Government Meeting,https://www.gov.il/en/pages/spoke-start160225,2025-02-16
Statements by PM Netanyahu and US Secretary of State Marco Rubio,https://www.gov.il/en/pages/event-statement160225,2025-02-16
PM Netanyahu Currently Holding Private Meeting with US Secretary of State Marco Rubio,https://www.gov.il/en/pages/event-marko160225,2025-02-16
Alexander (Sasha) Troufanov during his emotional reunion with his family,https://www.gov.il/en/pages/event-alexander-family,
Sagui Dekel Chen during his emotional reunion with his family,https://www.gov.il/en/pages/event-sagi-family,
Iair Horn during the emotional reunion with his family,https://www.gov.il/en/pages/spoke-horn150225,2025-02-15
The Government of Israel embraces the three returnees,https://www.gov.il/en/pages/spoke-back150225,2025-02-15
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-cabinet110225,2025-02-11
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-condolence110225,2025-02-11
PM Netanyahu's Remarks at the Start of the Government Meeting,https://www.gov.il/en/pages/spoke-start090225,2025-02-09
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement080225,2025-02-08
Ohad Ben-Ami's during his emotional reunion with his family,https://www.gov.il/en/pages/event-ohad-family,
Footage of Or Levy in the emotional reunion with his family during his arrival at Sheba Hospital,https://www.gov.il/en/pages/event-or-levi080225,2025-02-08
Eliyahu Sharabi during his emotional reunion with his family,https://www.gov.il/en/pages/event-eliyahu-family080225,2025-02-08
The Government of Israel embraces the three returnees,https://www.gov.il/en/pages/spoke-back080225,2025-02-08
The Mossad and the IDF have received the list of the hostages due to be released tomorrow pursuant to the framework,https://www.gov.il/en/pages/spoke-list070225,2025-02-07
PM Netanyahu met with the Speaker of the United States House of Representatives Mike Johnson,https://www.gov.il/en/pages/event-johnson070225,2025-02-07
Statement by Prime Minister Benjamin Netanyahu,https://www.gov.il/en/pages/statement060225,2025-02-06
PM Netanyahu Meets with US Senator John Fetterman,https://www.gov.il/en/pages/event-fetterman060225,2025-02-06
PM Netanyahu Meets with US Senator John Thune,https://www.gov.il/en/pages/event-thune06022,
PM Netanyahu Meets with Bipartisan US Senate Leadership,https://www.gov.il/en/pages/event-senate060225,2025-02-06
PM Netanyahu Meets with US Senators,https://www.gov.il/en/pages/event-meetingf060225,2025-02-06
PM Netanyahu Meets with US Vice President J.D. Vance and US National Security Advisor Mike Waltz,https://www.gov.il/en/pages/event-meeting-vs050225,2025-02-05
Statement by PM Netanyahu at the White House press conference,https://www.gov.il/en/pages/event-pmstatement050225,2025-02-05
PM Netanyahu's and US President Donald Trump's Statements to the Media,https://www.gov.il/en/pages/event-statements040225,2025-02-04
PM Netanyahu Meets with US Secretary of Defense Pete Hegseth,https://www.gov.il/en/pages/event-usdefense050225,2025-02-05
Redemption of Hostages,https://www.gov.il/en/pages/spoke-family-thai040225,2025-02-04
PM Netanyahu Meets with US President Donald Trump at the White House in Washington,https://www.gov.il/en/pages/event-meetingus040225,2025-02-04
"PM Netanyahu Before taking off for an official visit in Washington, where he will meet with United States’ President Donald Trump",https://www.gov.il/en/pages/event-flight020225,2025-02-02
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-zmir010225,2025-02-01
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-meeting010225,2025-02-01
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statment010225,2025-02-01
Keith Siegel during his emotional reunion with his family,https://www.gov.il/en/pages/event-keith-family010225,2025-02-01
Emotional moments of Ofer Kalderon reuniting with his children and family members,https://www.gov.il/en/pages/event-kalderon010225,2025-02-01
the emotional moments as the returning hostage Yarden Bibas reunites with his family,https://www.gov.il/en/pages/event-bibas-yarden010225,2025-02-01
Prime Minister's Office announcement,https://www.gov.il/en/pages/spoke-hirsh010225,2025-02-01
The Government of Israel embraces the returnee Keith Siegel,https://www.gov.il/en/pages/spoke-sigelback010225,2025-02-01
The Government of Israel embraces the two returnees Yarden Bibas and Ofer Kalderon,https://www.gov.il/en/pages/spoke-back010225,2025-02-01
Redemption of Hostages,https://www.gov.il/en/pages/spoke-thailand300125,2025-01-30
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-welcome300125,2025-01-30
Arbel Yehoud’s reunion with her family,https://www.gov.il/en/pages/spoke-family-arbel300125,2025-01-30
Gad Moshe Mozes’ reunion with his family,https://www.gov.il/en/pages/spoke-family-moses300125,2025-01-30
Redemption of Hostages,https://www.gov.il/en/pages/spoke-berger-family300125,2025-01-30
Statement to the Media by Coordinator for the Hostages and the Missing Brig.-Gen. (Res.) Gal Hirsch,https://www.gov.il/en/pages/spoke-message300125,2025-01-30
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-commitment300124,2024-01-30
PM Netanyahu Orders Delay in Release of Terrorists,https://www.gov.il/en/pages/spoke-delay300125,2025-01-30
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-7release300125,2025-01-30
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-release-safe300125,2025-01-30
"Photos of the returned hostage, Agam Berger, meeting her family at the initial reception facility",https://www.gov.il/en/pages/spoke-agam-family300125,2025-01-30
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-release300125,2025-01-30
PM Netanyahu Currently Meeting with Steve Witkoff,https://www.gov.il/en/pages/event-special290125,2025-01-29
US President Trump Invites PM Netanyahu to meet with him at the White House,https://www.gov.il/en/pages/spoke-white-house280125,2025-01-28
PM Netanyahu Speaks with US Secretary of Defense Pete Hegseth,https://www.gov.il/en/pages/spoke-ussecterary260125,2025-01-26
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-promise260125,2025-01-26
"photographs of the meeting between Daniella, Liri, Karina and Naama with members of their families",https://www.gov.il/en/pages/spoke-photo250125,2025-01-25
Redemption of hostages,https://www.gov.il/en/pages/spoke-meeting250125,2025-01-25
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-conversation-b250125,2025-01-25
Prime Minister's Office announcement,https://www.gov.il/en/pages/spoke-hostages250125,2025-01-25
Prime Minister's Office statement,https://www.gov.il/en/pages/spoke-release250125,2025-01-25
PM Netanyahu Speaks with IDF Chief-of-Staff Lt.-Gen. Herzi Halevi,https://www.gov.il/en/pages/spoke-archi210125,2025-01-21
PM Netanyahu Speaks with British PM Keir Starmer,https://www.gov.il/en/pages/spoke-uk210125,2025-01-21
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-jenin210125,2025-01-21
PM Netanyahu Congratulates President Donald Trump,https://www.gov.il/en/pages/spoke-trump200125,2025-01-20
PM Netanyahu Speaks with Zehava Shaul,https://www.gov.il/en/pages/spoke-oron200125,2025-01-20
Redeem of captives,https://www.gov.il/en/pages/spoke-tel-hashomer190125,2025-01-19
"First moments of Romi, Emily, and Doron reuniting with their families",https://www.gov.il/en/pages/redemption190125,2025-01-19
